timestamp,temp,rhum,prcp,wdir,wspd,cldc,pres,coco
2024-07-15 17:00:00,24.0,100,0.0,176,3.6,8,1006.0,8
2024-07-15 18:00:00,25.0,94,0.0,260,5.4,8,1005.0,8
2024-07-15 19:00:00,25.0,94,0.0,250,9.4,8,1005.0,8
2024-07-15 20:00:00,25.0,100,0.0,250,9.4,8,1004.0,8
2024-07-15 21:00:00,25.0,94,0.1,250,9.4,0,1004.0,8
2024-07-15 22:00:00,25.0,100,0.3,240,9.4,8,1005.0,5
2024-07-15 23:00:00,26.0,94,0.0,240,16.6,8,1006.0,7
2024-07-16 00:00:00,26.0,94,0.0,240,14.8,8,1006.0,7
2024-07-16 01:00:00,27.0,89,0.0,260,9.4,8,1006.0,7
2024-07-16 02:00:00,28.0,84,0.0,250,18.4,8,1006.0,7
2024-07-16 03:00:00,29.0,79,0.2,250,24.1,8,1007.0,7
2024-07-16 04:00:00,29.0,79,0.2,250,20.5,8,1006.0,7
2024-07-16 05:00:00,29.0,79,0.0,290,11.2,8,1006.0,8
2024-07-16 06:00:00,31.0,70,0.0,270,18.4,8,1005.0,8
2024-07-16 07:00:00,30.0,75,1.2,250,20.5,8,1004.0,8
2024-07-16 08:00:00,30.0,75,0.9,250,24.1,8,1003.0,8
2024-07-16 09:00:00,30.0,70,1.2,270,24.1,8,1003.0,9
2024-07-16 10:00:00,28.0,79,0.9,260,29.5,8,1004.0,9
2024-07-16 11:00:00,26.0,89,1.4,280,9.4,8,1005.0,9
2024-07-16 12:00:00,26.0,89,0.4,240,7.6,8,1005.0,9
2024-07-16 13:00:00,26.0,89,0.8,230,5.4,8,1006.0,9
2024-07-16 14:00:00,26.0,84,0.2,240,22.3,8,1007.0,9
2024-07-16 15:00:00,25.0,94,0.5,230,18.4,8,1007.0,9
2024-07-16 16:00:00,25.0,94,0.9,230,18.4,8,1007.0,9
2024-07-16 17:00:00,25.0,89,0.1,220,18.4,8,1006.0,9
2024-07-16 18:00:00,25.0,89,0.0,230,18.4,8,1006.0,8
2024-07-16 19:00:00,26.0,84,0.3,240,20.5,8,1006.0,8
2024-07-16 20:00:00,25.0,89,0.0,240,25.9,8,1005.0,8
2024-07-16 21:00:00,25.0,89,0.0,250,18.4,8,1005.0,8
2024-07-16 22:00:00,25.0,89,0.0,240,16.6,8,1005.0,7
2024-07-16 23:00:00,25.0,89,0.2,230,11.2,8,1006.0,7
2024-07-17 00:00:00,26.0,84,0.0,210,13.0,8,1006.0,7
2024-07-17 01:00:00,27.0,84,0.0,240,14.8,8,1007.0,7
2024-07-17 02:00:00,28.0,84,0.1,220,16.6,8,1007.1,7
2024-07-17 03:00:00,27.0,84,0.4,230,18.4,8,1007.0,7
2024-07-17 04:00:00,28.0,89,0.1,230,20.5,8,1007.0,8
2024-07-17 05:00:00,30.0,75,1.4,230,27.7,8,1005.0,8
2024-07-17 06:00:00,32.0,71,3.2,250,27.7,8,1005.0,9
2024-07-17 07:00:00,26.0,94,0.9,240,38.9,8,1005.0,9
2024-07-17 08:00:00,27.0,89,1.5,240,29.5,8,1005.0,9
2024-07-17 09:00:00,26.0,94,3.1,240,25.9,8,1005.0,9
2024-07-17 10:00:00,26.0,94,2.2,240,18.4,8,1005.0,9
2024-07-17 11:00:00,26.0,89,0.9,230,16.6,8,1006.0,9
2024-07-17 12:00:00,26.0,89,0.0,220,14.8,8,1006.0,9
2024-07-17 13:00:00,26.0,84,0.0,250,13.0,8,1007.0,9
2024-07-17 14:00:00,25.0,89,0.0,230,9.4,8,1008.0,9
2024-07-17 15:00:00,25.0,89,0.0,240,9.4,8,1008.0,9
2024-07-17 16:00:00,26.0,84,0.0,220,11.2,8,1008.0,9
2024-07-17 17:00:00,26.0,89,0.1,210,11.2,8,1007.0,9
2024-07-17 18:00:00,26.0,89,0.2,200,9.4,8,1007.0,9
2024-07-17 19:00:00,26.0,89,0.2,190,11.2,8,1007.0,9
2024-07-17 20:00:00,26.0,89,0.2,200,11.2,8,1006.0,8
2024-07-17 21:00:00,26.0,89,4.2,200,11.2,8,1006.0,8
2024-07-17 22:00:00,26.0,94,1.9,210,13.0,8,1006.0,8
2024-07-17 23:00:00,26.0,94,0.2,230,9.4,8,1007.0,8
2024-07-18 00:00:00,27.0,89,0.0,240,9.4,8,1008.0,8
2024-07-18 01:00:00,28.0,89,0.0,250,18.4,8,1008.0,8
2024-07-18 02:00:00,29.0,79,0.0,250,24.1,8,1008.0,8
2024-07-18 03:00:00,30.0,79,0.3,250,29.5,8,1008.0,8
2024-07-18 04:00:00,30.0,70,0.1,250,27.7,8,1007.0,8
2024-07-18 05:00:00,30.0,70,2.2,250,25.9,8,1007.0,8
2024-07-18 06:00:00,30.0,70,0.6,270,24.1,8,1007.0,8
2024-07-18 07:00:00,31.0,70,5.4,280,20.5,8,1006.0,8
2024-07-18 08:00:00,31.0,66,2.6,280,20.5,8,1005.0,8
2024-07-18 09:00:00,24.0,94,1.9,260,24.1,8,1007.0,9
2024-07-18 10:00:00,26.0,89,0.7,240,11.2,8,1006.0,9
2024-07-18 11:00:00,26.0,94,0.3,260,11.2,8,1007.0,9
2024-07-18 12:00:00,26.0,94,0.0,290,7.6,8,1007.0,9
2024-07-18 13:00:00,26.0,89,0.0,280,11.2,8,1009.0,9
2024-07-18 14:00:00,26.0,94,0.1,290,9.4,8,1009.0,9
2024-07-18 15:00:00,26.0,94,0.2,280,7.6,8,1009.0,8
2024-07-18 16:00:00,26.0,94,0.3,300,7.6,8,1009.0,9
2024-07-18 17:00:00,27.0,84,0.3,190,13.0,8,1008.0,9
2024-07-18 18:00:00,26.0,89,0.5,220,14.8,8,1008.0,9
2024-07-18 19:00:00,26.0,89,0.6,220,13.0,8,1007.0,9
2024-07-18 20:00:00,25.0,89,0.0,230,14.8,8,1007.0,9
2024-07-18 21:00:00,25.0,89,0.0,220,13.0,8,1007.0,8
2024-07-18 22:00:00,25.0,89,0.0,240,14.8,8,1007.0,7
2024-07-18 23:00:00,25.0,94,0.0,250,11.2,8,1007.0,7
2024-07-19 00:00:00,26.0,89,0.0,230,11.2,8,1007.0,7
2024-07-19 01:00:00,28.0,84,0.0,240,20.5,8,1008.0,7
2024-07-19 02:00:00,28.0,84,0.0,250,16.6,8,1008.0,7
2024-07-19 03:00:00,29.0,79,0.0,250,16.6,8,1008.0,7
2024-07-19 04:00:00,30.0,75,0.0,250,18.4,8,1008.0,8
2024-07-19 05:00:00,30.0,79,0.1,260,20.5,8,1007.0,8
2024-07-19 06:00:00,30.0,75,0.3,290,20.5,8,1007.0,9
2024-07-19 07:00:00,31.0,66,0.1,270,25.9,8,1006.0,9
2024-07-19 08:00:00,31.0,70,1.1,280,20.5,8,1005.0,9
2024-07-19 09:00:00,30.0,70,0.5,270,18.4,8,1005.0,9
2024-07-19 10:00:00,30.0,75,0.3,250,18.4,8,1005.0,9
2024-07-19 11:00:00,29.0,79,0.1,240,13.0,8,1005.0,9
2024-07-19 12:00:00,29.0,84,0.0,240,11.2,8,1006.0,9
2024-07-19 13:00:00,24.0,100,0.0,320,11.2,8,1008.0,9
2024-07-19 14:00:00,25.0,94,0.0,350,11.2,8,1008.0,9
2024-07-19 15:00:00,25.0,94,0.0,30,5.4,8,1009.0,9
2024-07-19 16:00:00,25.0,94,0.0,360,7.6,8,1009.0,7
2024-07-19 17:00:00,25.0,94,0.0,175,3.6,8,1009.0,7
2024-07-19 18:00:00,25.0,94,0.0,0,0.0,8,1008.0,7
2024-07-19 19:00:00,26.0,94,0.0,250,7.6,8,1007.0,7
2024-07-19 20:00:00,26.0,94,0.0,280,3.6,8,1007.0,7
2024-07-19 21:00:00,26.0,94,0.0,250,5.4,8,1007.0,7
2024-07-19 22:00:00,26.0,94,0.0,177,3.6,0,1007.0,7
2024-07-19 23:00:00,25.0,94,0.0,250,5.4,0,1007.0,7
2024-07-20 00:00:00,26.0,94,0.0,260,7.0,8,1008.0,7
2024-07-20 01:00:00,27.0,94,0.2,250,9.0,8,1008.0,7
2024-07-20 02:00:00,28.0,89,0.2,250,13.0,8,1009.0,7
2024-07-20 03:00:00,28.0,84,0.9,230,22.0,8,1009.0,7
2024-07-20 04:00:00,29.0,84,4.0,240,24.0,8,1008.0,8
2024-07-20 05:00:00,27.0,89,0.3,230,20.0,8,1008.0,8
2024-07-20 06:00:00,28.0,89,0.3,230,24.1,8,1008.0,8
2024-07-20 07:00:00,29.0,79,5.5,250,24.1,8,1006.0,9
2024-07-20 08:00:00,28.0,84,1.2,240,18.4,8,1006.0,9
2024-07-20 09:00:00,29.0,79,1.5,240,20.5,8,1005.0,9
2024-07-20 10:00:00,28.0,84,1.6,250,18.4,8,1006.0,9
2024-07-20 11:00:00,28.0,84,0.7,240,16.6,8,1007.0,9
2024-07-20 12:00:00,27.0,94,0.6,220,13.0,8,1008.0,9
2024-07-20 13:00:00,27.0,89,0.6,230,11.2,8,1008.0,9
2024-07-20 14:00:00,27.0,89,0.8,240,13.0,8,1008.0,9
2024-07-20 15:00:00,26.0,94,0.0,270,11.2,8,1009.0,8
2024-07-20 16:00:00,26.0,94,0.0,270,9.4,8,1009.0,8
2024-07-20 17:00:00,26.0,94,0.0,270,9.4,8,1009.0,8
2024-07-20 18:00:00,26.0,94,0.0,240,9.4,8,1009.0,8
2024-07-20 19:00:00,26.0,94,0.8,250,9.4,8,1008.0,8
2024-07-20 20:00:00,26.0,94,0.0,250,9.4,8,1008.0,8
2024-07-20 21:00:00,26.0,94,0.0,250,13.0,8,1007.0,8
2024-07-20 22:00:00,26.0,94,0.0,260,13.0,8,1007.7,7
2024-07-20 23:00:00,26.0,94,0.0,240,11.2,8,1008.0,7
2024-07-21 00:00:00,27.0,94,0.0,260,11.2,8,1008.0,7
2024-07-21 01:00:00,28.0,89,0.2,260,13.0,8,1008.0,7
2024-07-21 02:00:00,30.0,79,0.2,260,22.3,8,1008.0,7
2024-07-21 03:00:00,30.0,75,2.0,260,24.1,8,1008.0,7
2024-07-21 04:00:00,30.0,79,3.9,260,18.4,8,1008.0,8
2024-07-21 05:00:00,31.0,70,2.8,270,22.3,8,1007.0,8
2024-07-21 06:00:00,31.0,70,0.9,300,18.4,8,1007.0,8
2024-07-21 07:00:00,32.0,67,0.7,280,22.3,8,1006.0,8
2024-07-21 08:00:00,31.0,70,0.5,280,25.9,8,1006.0,8
2024-07-21 09:00:00,31.0,66,0.6,280,22.3,8,1006.0,8
2024-07-21 10:00:00,28.0,84,0.3,310,9.4,8,1006.0,9
2024-07-21 11:00:00,29.0,79,0.2,290,9.4,8,1006.0,8
2024-07-21 12:00:00,29.0,79,0.0,300,7.6,8,1007.0,8
2024-07-21 13:00:00,28.0,89,0.0,270,7.6,8,1008.0,8
2024-07-21 14:00:00,28.0,79,0.0,270,14.8,8,1008.0,8
2024-07-21 15:00:00,27.0,79,0.0,280,11.2,7,1008.0,7
2024-07-21 16:00:00,26.0,79,0.0,250,14.8,7,1009.0,7
2024-07-21 17:00:00,27.0,79,0.0,250,13.0,7,1009.0,7
2024-07-21 18:00:00,26.0,84,0.0,250,9.4,7,1009.0,7
2024-07-21 19:00:00,26.0,89,0.0,250,11.2,7,1008.0,7
2024-07-21 20:00:00,27.0,89,0.0,260,11.2,7,1008.0,7
2024-07-21 21:00:00,27.0,89,0.0,210,14.8,7,1007.0,7
2024-07-21 22:00:00,27.0,89,0.0,240,16.6,7,1007.0,7
2024-07-21 23:00:00,27.0,89,0.0,230,14.8,7,1008.0,7
2024-07-22 00:00:00,27.0,94,0.0,230,16.6,7,1008.0,7
2024-07-22 01:00:00,29.0,84,0.1,240,20.5,7,1009.0,7
2024-07-22 02:00:00,29.0,84,0.1,230,20.5,8,1009.0,7
2024-07-22 03:00:00,30.0,79,0.1,240,24.1,8,1009.0,7
2024-07-22 04:00:00,31.0,70,0.2,230,24.1,8,1008.0,7
2024-07-22 05:00:00,31.0,70,0.3,250,29.5,8,1008.0,7
2024-07-22 06:00:00,27.0,84,5.7,240,22.3,8,1007.0,7
2024-07-22 07:00:00,27.0,89,0.8,250,18.4,8,1007.0,7
2024-07-22 08:00:00,29.0,79,0.4,270,22.3,8,1006.0,3
2024-07-22 09:00:00,29.0,79,0.1,250,25.9,8,1006.0,7
2024-07-22 10:00:00,29.0,79,0.0,240,18.4,8,1006.0,7
2024-07-22 11:00:00,28.0,84,0.0,240,20.5,8,1007.0,7
2024-07-22 12:00:00,28.0,84,0.0,240,14.8,8,1007.0,7
2024-07-22 13:00:00,28.0,79,0.0,240,14.8,8,1008.0,7
2024-07-22 14:00:00,27.0,89,0.0,240,16.6,7,1009.0,3
2024-07-22 15:00:00,27.0,89,0.0,240,13.0,7,1010.0,3
2024-07-22 16:00:00,27.0,89,0.0,210,16.6,7,1010.0,3
2024-07-22 17:00:00,28.0,84,0.0,210,14.8,7,1010.0,3
2024-07-22 18:00:00,27.0,89,0.0,220,13.0,7,1009.0,3
2024-07-22 19:00:00,27.0,89,0.0,230,11.2,7,1008.0,3
2024-07-22 20:00:00,27.0,89,0.0,240,16.6,7,1008.0,3
2024-07-22 21:00:00,27.0,89,0.0,220,16.6,0,1007.0,3
2024-07-22 22:00:00,26.0,94,0.0,230,13.0,7,1007.0,7
2024-07-22 23:00:00,27.0,94,0.0,240,14.8,7,1007.0,5
2024-07-23 00:00:00,27.0,94,0.0,240,14.8,7,1008.0,7
2024-07-23 01:00:00,29.0,79,0.0,250,20.5,7,1008.0,7
2024-07-23 02:00:00,29.0,84,0.1,240,24.1,7,1009.0,7
2024-07-23 03:00:00,30.0,79,0.0,250,20.5,7,1009.0,7
2024-07-23 04:00:00,32.0,67,1.9,270,22.3,7,1009.0,7
2024-07-23 05:00:00,32.0,67,0.2,260,24.1,7,1007.0,3
2024-07-23 06:00:00,33.0,59,0.2,260,31.7,7,1007.0,3
2024-07-23 07:00:00,32.0,63,0.0,260,31.7,7,1006.0,3
2024-07-23 08:00:00,32.0,67,0.1,260,25.9,7,1005.0,3
2024-07-23 09:00:00,31.0,75,0.0,240,22.3,7,1005.0,3
2024-07-23 10:00:00,31.0,70,0.0,250,22.3,8,1005.0,3
2024-07-23 11:00:00,31.0,70,0.0,230,20.5,8,1006.0,3
2024-07-23 12:00:00,30.0,70,0.0,230,16.6,8,1006.0,3
2024-07-23 13:00:00,30.0,70,0.0,230,20.5,8,1007.0,3
2024-07-23 14:00:00,29.0,79,0.0,230,18.4,7,1008.0,3
2024-07-23 15:00:00,29.0,79,0.0,240,18.4,7,1008.0,3
2024-07-23 16:00:00,29.0,79,0.0,230,14.8,7,1008.0,3
2024-07-23 17:00:00,28.0,84,0.0,240,18.4,7,1007.0,3
2024-07-23 18:00:00,28.0,84,0.0,250,18.4,7,1007.0,3
2024-07-23 19:00:00,27.0,89,0.0,260,16.6,7,1007.0,3
2024-07-23 20:00:00,27.0,94,0.0,250,13.0,7,1006.0,3
2024-07-23 21:00:00,27.0,94,0.0,240,15.0,7,1006.0,3
2024-07-23 22:00:00,27.0,94,0.0,230,13.0,7,1006.0,7
2024-07-23 23:00:00,27.0,94,0.0,230,11.2,7,1006.0,7
2024-07-24 00:00:00,28.0,89,0.0,250,14.8,7,1007.0,7
2024-07-24 01:00:00,28.0,89,0.0,240,20.5,7,1007.0,7
2024-07-24 02:00:00,30.0,79,0.0,250,20.5,7,1007.0,7
2024-07-24 03:00:00,31.0,70,0.0,250,22.3,7,1007.0,7
2024-07-24 04:00:00,32.0,67,0.0,250,24.1,7,1006.0,7
2024-07-24 05:00:00,33.0,59,0.0,260,35.3,7,1005.0,7
2024-07-24 06:00:00,32.0,63,0.0,240,29.5,7,1005.0,3
2024-07-24 07:00:00,33.0,59,0.0,260,27.7,7,1004.0,3
2024-07-24 08:00:00,32.0,63,0.0,270,35.3,7,1003.0,3
2024-07-24 09:00:00,32.0,63,0.1,260,27.7,7,1003.0,3
2024-07-24 10:00:00,31.0,66,0.0,250,24.1,7,1003.0,3
2024-07-24 11:00:00,31.0,70,0.0,250,20.5,7,1004.0,3
2024-07-24 12:00:00,30.0,70,0.0,240,22.3,7,1005.0,3
2024-07-24 13:00:00,30.0,70,0.0,240,16.6,7,1005.0,3
2024-07-24 14:00:00,29.0,74,0.0,240,18.4,7,1006.0,3
2024-07-24 15:00:00,29.0,79,0.0,250,18.4,7,1007.0,3
2024-07-24 16:00:00,28.0,84,0.0,250,18.4,7,1007.0,3
2024-07-24 17:00:00,27.0,79,0.0,250,22.3,7,1007.0,3
2024-07-24 18:00:00,26.0,84,0.0,240,22.3,7,1006.0,3
2024-07-24 19:00:00,25.0,89,0.0,230,14.8,7,1005.0,3
2024-07-24 20:00:00,25.0,89,0.0,260,11.2,7,1004.0,3
2024-07-24 21:00:00,26.0,84,0.0,220,18.4,7,1004.0,7
2024-07-24 22:00:00,26.0,84,0.0,230,14.8,7,1004.0,7
2024-07-24 23:00:00,26.0,89,0.0,240,13.0,7,1004.0,7
2024-07-25 00:00:00,27.0,84,0.0,230,13.0,7,1005.0,7
2024-07-25 01:00:00,28.0,84,0.0,260,14.8,7,1005.0,7
2024-07-25 02:00:00,30.0,75,0.0,250,18.4,7,1006.0,7
2024-07-25 03:00:00,30.0,75,0.0,230,24.1,7,1005.0,7
2024-07-25 04:00:00,30.0,79,0.1,240,16.6,7,1005.0,7
2024-07-25 05:00:00,27.0,94,1.8,250,14.8,7,1004.0,7
2024-07-25 06:00:00,32.0,71,0.2,250,27.7,7,1003.0,7
2024-07-25 07:00:00,31.0,70,0.2,250,31.7,7,1003.0,7
2024-07-25 08:00:00,29.0,84,5.0,260,22.3,7,1002.0,7
2024-07-25 09:00:00,30.0,75,0.0,240,20.5,7,1003.0,7
2024-07-25 10:00:00,30.0,75,1.0,250,22.3,8,1003.0,8
2024-07-25 11:00:00,29.0,79,0.2,260,16.6,8,1004.0,8
2024-07-25 12:00:00,28.0,89,0.1,260,18.4,8,1005.0,8
2024-07-25 13:00:00,28.0,89,0.0,260,13.0,8,1006.0,8
2024-07-25 14:00:00,28.0,84,0.0,260,18.4,7,1007.0,8
2024-07-25 15:00:00,27.0,89,0.1,280,9.4,7,1007.0,8
2024-07-25 16:00:00,28.0,84,0.0,300,13.0,8,1007.0,8
2024-07-25 17:00:00,25.0,94,0.0,280,11.2,8,1006.0,8
2024-07-25 18:00:00,25.0,89,0.0,270,5.4,8,1005.0,8
2024-07-25 19:00:00,25.0,94,0.0,260,9.4,8,1004.0,8
2024-07-25 20:00:00,25.0,94,0.0,260,11.2,8,1005.0,8
2024-07-25 21:00:00,25.0,94,0.0,250,3.6,8,1005.0,8
2024-07-25 22:00:00,26.0,89,0.2,210,11.2,8,1005.0,8
2024-07-25 23:00:00,26.0,89,1.1,220,13.0,8,1006.0,8
2024-07-26 00:00:00,26.0,89,0.2,230,11.2,8,1007.0,8
2024-07-26 01:00:00,27.0,79,0.0,240,20.5,8,1007.0,8
2024-07-26 02:00:00,27.0,79,0.1,240,16.6,8,1007.0,8
2024-07-26 03:00:00,29.0,74,0.2,240,16.6,8,1007.0,8
2024-07-26 04:00:00,30.0,75,0.2,250,24.1,8,1007.0,7
2024-07-26 05:00:00,31.0,70,5.2,240,27.7,8,1006.0,7
2024-07-26 06:00:00,31.0,70,2.2,240,24.1,8,1005.0,7
2024-07-26 07:00:00,31.0,70,0.4,230,25.9,8,1005.0,7
2024-07-26 08:00:00,32.0,67,0.0,250,27.7,8,1004.0,7
2024-07-26 09:00:00,31.0,66,0.0,240,24.1,8,1005.0,7
2024-07-26 10:00:00,30.0,70,0.1,250,20.5,8,1005.0,7
2024-07-26 11:00:00,29.0,74,0.0,240,16.6,8,1005.0,7
2024-07-26 12:00:00,29.0,74,0.0,230,14.8,8,1006.0,7
2024-07-26 13:00:00,28.0,84,3.6,250,13.0,8,1007.0,7
2024-07-26 14:00:00,28.0,84,0.3,230,14.8,8,1008.0,7
2024-07-26 15:00:00,28.0,84,0.0,210,14.8,8,1008.0,7
2024-07-26 16:00:00,28.0,84,0.0,240,14.8,8,1008.0,7
2024-07-26 17:00:00,28.0,89,0.6,240,14.8,7,1008.0,7
2024-07-26 18:00:00,28.0,89,0.2,230,14.8,7,1007.0,7
2024-07-26 19:00:00,28.0,89,0.0,230,13.0,7,1007.0,7
2024-07-26 20:00:00,28.0,89,0.0,230,14.8,7,1007.0,7
2024-07-26 21:00:00,27.0,79,0.0,250,25.9,7,1007.0,7
2024-07-26 22:00:00,25.0,84,9.1,240,16.6,7,1007.0,3
2024-07-26 23:00:00,26.0,74,4.0,230,11.2,7,1007.0,3
2024-07-27 00:00:00,26.0,79,3.0,240,14.8,8,1008.0,3
2024-07-27 01:00:00,27.0,79,0.7,220,13.0,7,1008.0,3
2024-07-27 02:00:00,27.0,84,0.4,210,11.2,7,1009.0,3
2024-07-27 03:00:00,28.0,79,0.0,210,16.6,7,1009.0,3
2024-07-27 04:00:00,29.0,74,0.2,250,13.0,8,1009.0,7
2024-07-27 05:00:00,30.0,75,0.2,250,18.4,8,1008.0,7
2024-07-27 06:00:00,30.0,75,0.2,230,18.4,8,1007.0,8
2024-07-27 07:00:00,30.0,75,0.6,250,18.4,8,1006.0,8
2024-07-27 08:00:00,30.0,75,2.6,220,22.3,8,1006.0,8
2024-07-27 09:00:00,30.0,75,0.9,240,22.3,8,1006.0,8
2024-07-27 10:00:00,26.0,94,0.4,290,11.2,8,1007.0,9
2024-07-27 11:00:00,26.0,89,0.0,250,9.4,8,1007.0,9
2024-07-27 12:00:00,26.0,89,0.0,0,0.0,8,1007.0,9
2024-07-27 13:00:00,26.0,89,0.0,198,1.8,8,1008.0,9
2024-07-27 14:00:00,26.0,94,0.0,188,3.6,7,1009.0,8
2024-07-27 15:00:00,27.0,89,0.0,178,3.6,7,1009.0,8
2024-07-27 16:00:00,27.0,89,0.2,200,11.2,7,1009.0,8
2024-07-27 17:00:00,27.0,89,2.4,210,16.6,7,1009.0,8
2024-07-27 18:00:00,27.0,84,1.7,210,11.2,7,1008.0,8
2024-07-27 19:00:00,26.0,89,0.0,200,11.2,7,1008.0,8
2024-07-27 20:00:00,26.0,89,1.2,210,9.4,8,1007.0,8
2024-07-27 21:00:00,27.0,84,0.3,210,11.2,8,1007.0,7
2024-07-27 22:00:00,27.0,84,0.0,220,9.4,8,1007.0,7
2024-07-27 23:00:00,27.0,84,0.3,210,13.0,8,1008.0,7
2024-07-28 00:00:00,27.0,84,0.0,210,11.2,8,1008.0,7
2024-07-28 01:00:00,27.0,89,0.0,240,18.4,8,1009.0,7
2024-07-28 02:00:00,27.0,84,0.0,260,22.3,8,1009.0,7
2024-07-28 03:00:00,28.0,79,3.3,240,16.6,8,1009.0,7
2024-07-28 04:00:00,29.0,74,9.8,260,13.0,8,1008.0,7
2024-07-28 05:00:00,29.0,74,0.0,280,14.8,8,1008.0,8
2024-07-28 06:00:00,30.0,75,0.0,250,16.6,8,1007.0,8
2024-07-28 07:00:00,31.0,66,0.1,270,16.6,8,1006.0,8
2024-07-28 08:00:00,31.0,70,0.2,230,20.5,8,1005.0,8
2024-07-28 09:00:00,30.0,75,2.0,240,16.6,8,1005.0,9
2024-07-28 10:00:00,30.0,75,0.3,260,14.8,8,1006.0,9
2024-07-28 11:00:00,30.0,70,0.0,240,14.8,8,1006.0,8
2024-07-28 12:00:00,29.0,79,0.0,250,9.4,8,1007.0,8
2024-07-28 13:00:00,29.0,79,0.6,230,11.2,8,1008.0,8
2024-07-28 14:00:00,29.0,79,0.8,220,14.8,8,1008.0,8
2024-07-28 15:00:00,28.0,84,0.0,220,18.4,8,1009.0,7
2024-07-28 16:00:00,28.0,84,0.3,190,9.4,8,1009.0,7
2024-07-28 17:00:00,27.0,89,2.5,230,14.8,8,1008.0,7
2024-07-28 18:00:00,27.0,89,0.2,230,14.8,8,1007.0,7
2024-07-28 19:00:00,27.0,89,1.5,240,14.8,8,1007.0,7
2024-07-28 20:00:00,26.0,94,0.2,250,11.2,8,1007.0,7
2024-07-28 21:00:00,26.0,94,0.0,270,7.6,8,1007.0,7
2024-07-28 22:00:00,26.0,94,0.0,230,11.2,7,1007.0,3
2024-07-28 23:00:00,26.0,94,0.0,230,7.6,7,1007.0,3
2024-07-29 00:00:00,28.0,84,0.0,180,9.4,7,1007.0,3
2024-07-29 01:00:00,28.0,84,0.0,200,11.2,8,1008.0,3
2024-07-29 02:00:00,29.0,79,0.0,240,16.6,8,1009.0,3
2024-07-29 03:00:00,30.0,75,0.0,240,18.4,8,1009.0,3
2024-07-29 04:00:00,32.0,63,0.1,240,22.3,8,1008.0,3
2024-07-29 05:00:00,32.0,63,0.3,240,16.6,8,1008.0,3
2024-07-29 06:00:00,32.0,63,0.0,230,22.3,8,1007.0,3
2024-07-29 07:00:00,31.0,66,3.2,240,16.6,8,1006.0,3
2024-07-29 08:00:00,33.0,59,6.5,260,22.3,8,1005.0,3
2024-07-29 09:00:00,32.0,59,0.3,240,16.6,8,1005.0,7
2024-07-29 10:00:00,32.0,63,0.1,260,13.0,8,1005.0,8
2024-07-29 11:00:00,31.0,62,0.0,260,7.6,8,1005.0,7
2024-07-29 12:00:00,30.0,70,0.0,290,7.6,8,1006.0,7
2024-07-29 13:00:00,31.0,70,0.0,210,7.6,7,1007.0,7
2024-07-29 14:00:00,30.0,79,0.0,190,9.4,7,1008.0,7
2024-07-29 15:00:00,27.0,89,0.0,200,14.8,7,1009.0,7
2024-07-29 16:00:00,28.0,84,0.0,260,18.4,7,1009.0,3
2024-07-29 17:00:00,27.0,84,0.0,260,11.2,7,1009.0,3
2024-07-29 18:00:00,27.0,89,0.0,250,13.0,7,1009.0,3
2024-07-29 19:00:00,27.0,89,0.0,230,7.6,7,1008.0,3
2024-07-29 20:00:00,27.0,89,0.0,240,13.0,7,1008.0,3
2024-07-29 21:00:00,27.0,89,0.0,230,13.0,7,1008.0,3
2024-07-29 22:00:00,27.0,89,0.0,240,11.2,7,1008.0,2
2024-07-29 23:00:00,27.0,89,0.0,220,9.4,7,1009.0,3
2024-07-30 00:00:00,27.0,89,0.0,240,11.0,7,1009.0,3
2024-07-30 01:00:00,29.0,79,0.0,250,18.4,7,1010.0,3
2024-07-30 02:00:00,30.0,75,0.0,250,20.5,7,1010.0,3
2024-07-30 03:00:00,31.0,70,0.0,250,16.6,7,1010.0,3
2024-07-30 04:00:00,32.0,67,0.0,260,13.0,7,1009.0,3
2024-07-30 05:00:00,33.0,63,0.0,260,11.2,7,1009.0,3
2024-07-30 06:00:00,33.0,63,0.2,250,14.8,7,1008.0,3
2024-07-30 07:00:00,34.0,53,2.7,240,25.9,7,1007.0,3
2024-07-30 08:00:00,33.0,59,1.5,260,20.5,7,1007.0,3
2024-07-30 09:00:00,33.0,59,0.0,230,18.4,7,1006.0,3
2024-07-30 10:00:00,33.0,59,0.0,250,24.1,7,1007.0,3
2024-07-30 11:00:00,32.0,63,0.0,240,22.3,7,1008.0,3
2024-07-30 12:00:00,29.0,74,0.0,190,14.8,7,1009.0,3
2024-07-30 13:00:00,29.0,74,0.0,210,13.0,7,1009.0,3
2024-07-30 14:00:00,29.0,74,0.0,210,9.4,7,1010.0,3
2024-07-30 15:00:00,28.0,79,0.0,190,13.0,7,1010.0,3
2024-07-30 16:00:00,28.0,79,0.0,180,11.2,7,1010.0,3
2024-07-30 17:00:00,28.0,79,0.0,220,9.4,7,1010.0,2
2024-07-30 18:00:00,27.0,89,0.0,230,11.2,7,1010.0,2
2024-07-30 19:00:00,27.0,89,0.0,230,11.2,7,1009.0,2
2024-07-30 20:00:00,27.0,89,0.0,220,11.2,7,1009.5,2
2024-07-30 21:00:00,27.0,89,0.0,210,13.0,7,1009.0,2
2024-07-30 22:00:00,27.0,89,0.0,210,9.4,7,1009.0,2
2024-07-30 23:00:00,27.0,89,0.0,200,11.2,7,1010.0,2
